MMMX,270119Z,10010KT,7SM,-RA,BKN020CB,OVC080,21/05,A3021,NOSIG,RMK,8/96/,HZY,TSE00,OCNL,LTGICC,1ST,3RD,QUAD
MMMX,270044Z,20012KT,7SM,-TSRA,BKN020CB,OVC080,21/08,A3019,TEMPO,5SM,TSRA,RMK,60045,8/96/,HZY,OCNL,LTGICCG,1ST,4TH,QUAD
MMMX,270038Z,28014KT,7SM,-TSRA,BKN020CB,OVC080,22/12,A3019,TEMPO,5SM,TSRA,RMK,8/96/,HZY,FRQ,LTGICCG,OVR,STN,AND,1ST,4TH,QUAD
MMMX,270032Z,29010KT,7SM,-TSRA,BKN020CB,OVC080,24/10,A3018,TEMPO,5SM,TSRA,RMK,8/96/,HZY,FRQ,LTGICCG,OVR,STN,AND,1ST,4TH,QUAD
MMMX,270008Z,11011KT,8SM,-TSRA,BKN020CB,OVC080,26/05,A3014,TEMPO,5SM,TSRA,RMK,8/93/,HZY,OCNL,LTGICCG,OVR,STN,RAB05
MMMX,262355Z,10011KT,9SM,TS,BKN020CB,OVC080,26/04,A3013,TEMPO,5SM,TSRA,RMK,SLP020,57011,906,8/93/,HZY,DSNT,PCPN,3RD,QUAD
MMMX,262341Z,13010KT,8SM,TS,BKN020CB,OVC080,26/04,A3013,NOSIG,RMK,8/96/,HZY,BINOVC,TSB38
MMMX,262251Z,19005KT,7SM,SCT025,SCT220,28/03,A3013,NOSIG,RMK,8/202,HZY,FU,3RD,QUAD,AND,DSNT,CB,N
MMMX,262150Z,23004KT,7SM,SCT025,SCT220,29/02,A3014,NOSIG,RMK,8/202,HZY,DSNT,TCU,2ND,3RD,QUAD
MMMX,262046Z,29004KT,7SM,FEW025,SCT220,28/02,A3016,NOSIG,RMK,SLP030,57022,903,8/202,HZY,AC,DSNT,TCU,SSW
MMMX,261946Z,25007KT,6SM,FEW220,27/02,A3020,NOSIG,RMK,8/002,HZY,TCU,E,SSW
MMMX,261845Z,10006KT,6SM,BKN220,26/02,A3024,NOSIG,RMK,8/008,HZY,MDT,CU,E,SW
MMMX,261836Z,00000KT,6SM,BKN220,26/02,A3024,NOSIG,RMK,8/008,HZY,MDT,CU,E,SW
MMMX,261749Z,32004KT,6SM,BKN220,24/02,A3027,NOSIG,RMK,SLP050,57011,902,8/008,HZY,CU,ARND
MMMX,261645Z,05005KT,4SM,OVC220,23/04,A3029,NOSIG,RMK,8/007,HZY
MMMX,261642Z,05004KT,4SM,OVC220,23/04,A3030,NOSIG,RMK,8/007,HZY
MMMX,261545Z,00000KT,5SM,BKN220,21/05,A3030,NOSIG,RMK,8/008,HZY
MMMX,261445Z,10004KT,6SM,BKN220,19/05,A3029,NOSIG,RMK,SLP082,52019,905,8/001,HZY
MMMX,261410Z,00000KT,6SM,SCT220,17/06,A3028,NOSIG,RMK,8/001,HZY
MMMX,261345Z,07003KT,8SM,SCT220,15/07,A3028,NOSIG,RMK,8/001,HZY
MMMX,261307Z,09004KT,10SM,FEW220,14/06,A3026,NOSIG,RMK,8/002,HZY
MMMX,261244Z,07005KT,10SM,FEW220,12/06,A3025,NOSIG,RMK,8/002,HZY
MMMX,261212Z,06006KT,10SM,FEW220,12/06,A3024,NOSIG,RMK,8/002,HZY,ISOL,AC
MMMX,261145Z,05003KT,10SM,SKC,14/06,A3022,NOSIG,RMK,SLP052,52007,958,HZY
MMMX,261045Z,00000KT,10SM,SKC,14/07,A3021,NOSIG,RMK,HZY
MMMX,260945Z,06004KT,10SM,SKC,14/07,A3021,NOSIG,RMK,HZY
MMMX,260941Z,08005KT,10SM,SKC,14/07,A3021,NOSIG,RMK,HZY
MMMX,260847Z,00000KT,10SM,FEW030,16/08,A3022,NOSIG,RMK,SLP031,57009,961,8/500,HZY
MMMX,260745Z,06006KT,10SM,SCT030,16/08,A3023,NOSIG,RMK,8/500,HZY
MMMX,260741Z,06006KT,10SM,SCT030,16/08,A3023,NOSIG,RMK,8/500,HZY,ISOL,AC
MMMX,260645Z,00000KT,10SM,SCT030,BKN100,18/08,A3025,NOSIG,RMK,8/530,HZY
MMMX,260552Z,28004KT,10SM,SCT030,BKN100,19/08,A3025,NOSIG,RMK,SLP038,52005,962,8/530,HZY
MMMX,260451Z,29005KT,10SM,SKC,19/07,A3025,NOSIG,RMK,HZY
MMMX,260345Z,04006KT,10SM,FEW020,SCT080,19/07,A3024,NOSIG,RMK,8/430,HZY,ISOL,CI
MMMX,260245Z,05007KT,8SM,SCT020,BKN080,BKN220,20/07,A3022,NOSIG,RMK,SLP053,52028,957,8/463,HZY
MMMX,260206Z,36012KT,8SM,SCT020CB,BKN080,BKN220,21/07,A3019,NOSIG,RMK,8/963,HZY,DSNT,LTGICCG,N,TSE50
MMMX,260140Z,03012KT,7SM,TS,BKN020CB,BKN080,22/06,A3017,NOSIG,RMK,60055,8/960,HZY,CI,OCNL,DROPS,LTGICCG,N
MMMX,260136Z,36011KT,7SM,TS,BKN020CB,BKN080,22/06,A3017,NOSIG,RMK,8/960,HZY,CI,RAE35,OCNL,DROPS,LTGICCG,N
MMMX,260112Z,01010KT,6SM,-TSRA,BKN020CB,OVC080,21/05,A3016,NOSIG,RMK,8/96/,HZY,OCNL,LTGICCG,OVR,STN,RAB12
MMMX,260058Z,32010G20KT,6SM,TSRA,BKN020CB,OVC080,21/08,A3016,NOSIG,RMK,8/96/,HZY,FRQ,LTGICCG,OVR,STN,RAB58
MMMX,260047Z,30010G20KT,7SM,-TSRA,BKN020CB,OVC080,24/04,A3016,NOSIG,RMK,60005,8/96/,HZY,FRQ,LTGICCG,OVR,STN
MMMX,260045Z,31010G20KT,7SM,-TSRA,BKN020CB,OVC080,24/04,A3015,NOSIG,RMK,8/96/,HZY,FRQ,LTGICCG,OVR,STN
MMMX,260029Z,21010KT,7SM,-TSRA,BKN020CB,OVC080,25/05,A3013,NOSIG,RMK,8/96/,HZY,FRQ,LTGICCG,4TH,QUAD,RAB28
MMMX,260007Z,23010KT,8SM,TS,VCRA,SCT020CB,BKN080,BKN220,25/05,A3012,NOSIG,RMK,8/963,HZY,PCPN,OCNL,LTGICCG,4TH,QUAD,TSB06
MMMX,252353Z,18010KT,8SM,VCRA,SCT020CB,BKN080,BKN220,25/05,A3012,NOSIG,RMK,SLP012,57014,955,8/363,HZY,PCPN,4TH,QUAD,OCNL,DROPS
MMMX,252252Z,18014KT,7SM,VCRA,SCT020TCU,BKN080,BKN220,26/02,A3011,NOSIG,RMK,8/238,HZY,DSNT,CB,PCPN,2ND,QUAD,SSW
MMMX,252231Z,14005KT,6SM,VCRA,SCT020TCU,BKN080,BKN220,27/01,A3011,NOSIG,RMK,8/238,HZY,PCPN,2ND,QUAD,SSW
MMMX,252149Z,15010KT,7SM,SCT020,SCT220,29/01,A3012,NOSIG,RMK,8/202,HZY,AC,DSNT,CB,2ND,QUAD
MMMX,252040Z,12005KT,7SM,SCT020,OVC220,28/01,A3016,NOSIG,RMK,SLP022,57023,959,8/207,HZY,ISOL,AC,DSNT,CB,ENE
MMMX,252035Z,10005KT,7SM,SCT020,OVC220,28/02,A3016,NOSIG,RMK,8/207,HZY,ISOL,AC
MMMX,251945Z,08004KT,8SM,BKN200,26/02,A3019,NOSIG,RMK,8/008,HZY,ISOL,CU
MMMX,251843Z,04006KT,8SM,BKN200,26/03,A3023,NOSIG,RMK,8/008,HZY,ISOL,CU
MMMX,251642Z,04006KT,6SM,SCT200,24/04,A3028,NOSIG,RMK,8/008,HZY
MMMX,251629Z,36006KT,6SM,SCT200,23/04,A3028,NOSIG,RMK,8/008,HZY
MMMX,251542Z,17002KT,6SM,FEW200,21/05,A3029,NOSIG,RMK,8/001,HZY
MMMX,251444Z,11003KT,6SM,FEW200,19/05,A3028,NOSIG,RMK,SLP062,52006,967,8/009,HZY
MMMX,251435Z,07003KT,6SM,FEW200,18/05,A3028,NOSIG,RMK,8/009,HZY
MMMX,251341Z,07004KT,7SM,SKC,15/06,A3027,NOSIG,RMK,HZY,CI
MMMX,251241Z,06004KT,6SM,SKC,13/06,A3025,NOSIG,RMK,HZY,CI
MMMX,251219Z,06005KT,6SM,SKC,12/06,A3025,NOSIG,RMK,HZY,CI
MMMX,251145Z,06006KT,6SM,SKC,14/06,A3024,NOSIG,RMK,SLP063,52004,964,HZY,CI
MMMX,251043Z,06004KT,7SM,SKC,15/06,A3023,NOSIG,RMK,HZY,CI
MMMX,250945Z,00000KT,8SM,SKC,15/06,A3023,NOSIG,RMK,HZY,CI
MMMX,250845Z,07005KT,8SM,FEW220,15/07,A3024,NOSIG,RMK,SLP045,57010,966,8/002,HZY
MMMX,250740Z,09005KT,8SM,FEW220,16/07,A3026,NOSIG,RMK,8/002,HZY
MMMX,250739Z,08005KT,8SM,FEW220,16/07,A3026,NOSIG,RMK,8/002,HZY
MMMX,250640Z,32003KT,8SM,FEW220,18/07,A3027,NOSIG,RMK,8/002,HZY
MMMX,250545Z,34003KT,8SM,SKC,18/07,A3028,NOSIG,RMK,SLP062,52010,969,HZY,ISOL,SC
MMMX,250441Z,05005KT,8SM,FEW020,19/07,A3028,NOSIG,RMK,8/500,HZY,ISOL,AC
MMMX,250350Z,06014KT,8SM,SCT020,SCT080,19/08,A3028,NOSIG,RMK,8/530,HZY
MMMX,250349Z,08014KT,8SM,SCT020,SCT080,19/08,A3028,NOSIG,RMK,8/530,HZY
MMMX,250323Z,05015KT,8SM,BKN020,BKN080,21/06,A3027,NOSIG,RMK,8/530,HZY
MMMX,250242Z,12008KT,9SM,BKN020,BKN080,23/04,A3025,NOSIG,RMK,SLP049,52030,966,8/530,HZY
MMMX,250149Z,19005KT,10SM,SCT020,SCT080,BKN220,24/05,A3021,NOSIG,RMK,8/463,HZY,OCNL,LTGICCCCG,1ST,QUAD
